symbol,date,period,currentRatio,quickRatio,cashRatio,daysOfSalesOutstanding,daysOfInventoryOutstanding,operatingCycle,daysOfPayablesOutstanding,cashConversionCycle,grossProfitMargin,operatingProfitMargin,pretaxProfitMargin,netProfitMargin,effectiveTaxRate,returnOnAssets,returnOnEquity,returnOnCapitalEmployed,netIncomePerEBT,ebtPerEbit,ebitPerRevenue,debtRatio,debtEquityRatio,longTermDebtToCapitalization,totalDebtToCapitalization,interestCoverage,cashFlowToDebtRatio,companyEquityMultiplier,receivablesTurnover,payablesTurnover,inventoryTurnover,fixedAssetTurnover,assetTurnover,operatingCashFlowPerShare,freeCashFlowPerShare,cashPerShare,payoutRatio,operatingCashFlowSalesRatio,freeCashFlowOperatingCashFlowRatio,cashFlowCoverageRatios,shortTermCoverageRatios,capitalExpenditureCoverageRatio,dividendPaidAndCapexCoverageRatio,dividendPayoutRatio,priceBookValueRatio,priceToBookRatio,priceToSalesRatio,priceEarningsRatio,priceToFreeCashFlowsRatio,priceToOperatingCashFlowsRatio,priceCashFlowRatio,priceEarningsToGrowthRatio,priceSalesRatio,dividendYield,enterpriseValueMultiple,priceFairValue
AAPL,2011-09-24,FY,1.6084376117268502,1.3467643904183053,0.35091169109760456,39.508032406765885,4.3960205491145565,43.904052955880445,82.88991324052087,-38.985860284640424,0.40478895878945764,0.31215068961376086,0.31598444327430275,0.2394664153941376,0.24215757930127174,0.22275309140593447,0.3383410559289956,0.3822354950735851,0.7578424206987282,1.0122817401598105,0.31215068961376086,0.34163150613125265,0.5189062194087319,,,,,1.518906219408732,9.238627635060169,4.40343083652269,83.02963917525773,13.919120483476918,0.9302059791528817,1.450159401997525,1.1622064092802782,1.0028121399621566,0,0.3466914244011492,0.8014335580484425,,,-5.036097691894794,,,4.895075064335495,4.895075064335495,3.4645694283925392,14.467871925548337,12.469201584402166,9.993236591810707,9.993236591810707,0.17638420636088964,3.4645694283925392,,10.139681169773285,4.895075064335495
AAPL,2010-09-25,FY,2.0112923462986196,1.7152784480262524,0.5434321011485378,55.53484093522422,9.701702030803471,65.23654296602768,110.90956222654967,-45.67301926052198,0.39377539287083174,0.2818704484476811,0.2842468378689153,0.21484093522422384,0.2441747572815534,0.18638522006304617,0.2932142035111213,0.33758102128128387,0.7558252427184466,1.0084307859668207,0.2818704484476811,0.36433768272082784,0.5731623108953569,,,,,1.573162310895357,6.572450624748085,3.2909696213067,37.62226450999049,13.679739932885907,0.8675498450447574,0.7302205843429711,0.6469294921466042,1.0060904205897778,0,0.2850900728248371,0.8859370798601774,,,-8.767090994813767,,,5.87721402021301,5.87721402021301,4.306292606209275,20.044097283950617,17.04977147262353,15.105024750739446,15.105024750739446,0.1419972998810934,4.306292606209275,,13.779165699391832,5.87721402021301
AAPL,2009-09-26,FY,1.880769629706462,1.4791515402966497,0.27294886422570275,50.518789172619535,7.098132239175962,57.616921411795495,87.37722784972432,-29.760306437928826,0.3596354380491009,0.2095957522511427,0.21851821441278704,0.15611571831294305,0.28557114228456915,0.1059218956008245,0.20494394941075023,0.22152795857560242,0.7144288577154309,1.0425698615826586,0.2095957522511427,0.48316651501364877,0.9348591549295775,,,,,1.9348591549295775,7.2250346054973305,4.177289769683985,51.42197802197802,12.368652674339877,0.6784832222242855,0.4062877132900514,0.35777634443279854,0.9383930411101257,0,0.2780469113501382,0.880598484102766,,,-8.37510305028854,,,6.496762374108652,6.496762374108652,4.948898114136136,31.70019116342777,20.21214960833803,17.798788305560784,17.798788305560784,1.9089757579566469,4.948898114136136,,20.208920271231957,6.496762374108652
AAPL,2008-09-27,FY,2.4616803860346295,2.0716718705648596,0.8426766959977292,52.86369654238123,8.708399737508202,61.57209627988943,94.44079872503984,-32.86870244515041,0.3431448012561963,0.19320176113796608,0.21229101881215554,0.14883463160811602,0.2989122552574329,0.1221570807641767,0.22986210175939134,0.24627158555729983,0.7010877447425671,1.098804780876494,0.19320176113796608,0.468563630850096,0.8816928197812649,,,,,1.8816928197812648,6.9045493197278915,3.8648550724637682,41.913555992141454,13.229735234215886,0.8207571009804913,0.388744777305472,0.34017193570592424,0.9921175068998552,0,0.2954524461960036,0.8750521050437683,,,-8.003336113427856,,,3.8604763603948644,3.8604763603948644,2.4996403171004036,16.79474924681506,9.668431327748483,8.460381185817424,8.460381185817424,0.4711921890460367,2.4996403171004036,,9.40700568120304,3.8604763603948644
AAPL,2007-09-29,FY,2.361114098290139,2.087858909560168,1.0056995375846864,61.259060234941266,7.966818067120868,69.22587830206213,114.43666414332576,-45.21078584126363,0.33966508372906773,0.1836624177289011,0.20861451303840706,0.1456302591018912,0.3019169329073482,0.1379255927723202,0.24057252958987063,0.2747382851445663,0.6980830670926518,1.1358584713086868,0.1836624177289011,0.4266777133388567,0.7442196531791907,,,,,1.7442196531791907,5.958302308265078,3.1895372233400403,45.8150289017341,13.103711790393014,0.9470943306900225,0.22595220057615745,0.18522297392751189,0.6355576888601021,0,0.22785970174123135,0.819744058500914,,,-5.547667342799189,,,11.012103295597301,11.012103295597301,6.666162004982921,45.77456667380435,35.688645203305086,29.25555486135649,29.25555486135649,0.6430258544447124,6.666162004982921,,28.295940862276055,11.012103295597301
AAPL,2006-09-30,FY,2.2421573172616287,2.0020089630659865,0.9877916859836192,53.762619725601866,7.184515564627834,60.947135290229696,90.20558431143836,-29.258449021208662,0.2898265596686513,0.1269997411338338,0.14589697126585555,0.1029769609112089,0.29418026969481903,0.11560592850915431,0.19921875,0.22852617849822993,0.705819730305181,1.1487973909498572,0.1269997411338338,0.41970357454228424,0.7232572115384616,,,,,1.7232572115384615,6.789103690685413,4.046312684365781,50.803703703703704,15.078064012490241,1.1226387678000582,0.09393396459214211,0.06613458858446762,0.42778035226421474,0,0.11493657778928294,0.7040540540540541,,,-3.3789954337899544,,,6.7987928421706725,6.7987928421706725,3.514322947772819,34.12727387442534,43.42875734883685,30.57619267397838,30.57619267397838,0.793108854417325,3.514322947772819,,20.206095214009856,6.7987928421706725
AAPL,2005-09-24,FY,2.9563719862227327,2.7477037887485647,1.0020091848450057,34.37513459191731,6.090716019417476,40.46585061133479,65.6689927184466,-25.203142107111816,0.29021606489124974,0.11844088722991888,0.13028497595291078,0.09582944512238892,0.2644628099173554,0.11557440914206563,0.17881060809000804,0.2045370026031982,0.7355371900826446,1.1,0.11844088722991888,0.35364903471560905,0.5471470667023841,,,,,1.547147066702384,10.618140243902438,5.558178752107926,59.92727272727273,17.05140758873929,1.2060427668600122,0.11198830621198913,0.10050232608768256,0.36494493002652556,0,0.18196827219869355,0.8974358974358975,,,-9.75,,,6.149376418763461,6.149376418763461,3.2956172810629534,34.39044520036555,20.180766743950773,18.110944513801975,18.110944513801975,0.09940617803294986,3.2956172810629534,,21.273944003253764,6.149376418763461
AAPL,2004-09-25,FY,2.6324626865671643,2.430597014925373,1.1078358208955223,46.29182268389902,6.12375415282392,52.41557683672294,87.97591362126245,-35.56033678453951,0.2728590409469743,0.03937673632081169,0.04626162580021742,0.03333735958449088,0.2793733681462141,0.03428571428571429,0.054373522458628844,0.060707635009310985,0.720626631853786,1.1748466257668713,0.03937673632081169,0.3694409937888199,0.5858944050433412,,,108.66666666666667,,1.5858944050433412,7.884761904761905,4.148862853204687,59.603960396039604,11.71004243281471,1.0284472049689442,0.04488433872970594,0.036426476185350214,0.2625781871724981,0,0.11281555743447276,0.8115631691648822,,,-5.306818181818182,,,3.480910466367218,3.480910466367218,2.1342072143109068,64.01848379449275,23.31016032622691,18.917667588094215,18.917667588094215,0.22117372519571726,2.1342072143109068,,27.42556255089552,3.480910466367218
AAPL,2003-09-27,FY,2.4976665252439543,2.340263046245227,1.4408145948239288,55.864346705332686,4.543231829295399,60.40757853462809,93.62302733940875,-33.215448804780664,0.2751731915579185,-0.00016110842597067828,0.014821975189302401,0.011116481391976801,0.2608695652173913,0.01012472487160675,0.01633909542978925,-0.00022431583669807088,0.75,-92,-0.00016110842597067828,0.38033749082905355,0.6137816717973005,,,-0.125,,1.6137816717973006,6.5336842105263155,3.898613518197574,80.33928571428571,9.278026905829597,0.9107850330154071,0.0143102347987674,0.0061895479233423,0.22609180654384756,0,0.04656033510552602,0.43252595155709345,,0.9506578947368421,-1.7621951219512195,,,1.9299673087511247,1.9299673087511247,1.3130742621002096,118.11959340371016,65.202015558848,28.20156382303114,28.20156382303114,21.20873593293428,1.3130742621002096,,23.636691331102803,1.9299673087511247
AAPL,2002-09-28,FY,3.249698431845597,2.9565741857659833,1.3582629674306392,35.91518634622083,3.968349842957236,39.883536189178066,80.3370379318676,-40.45350174268953,0.2791710205503309,0.0029606408916753742,0.015151515151515152,0.011320097526994078,0.25287356321839083,0.010320736741822802,0.015873015873015872,0.003663793103448276,0.7471264367816092,5.117647058823529,0.0029606408916753742,0.3497935852651635,0.537973137973138,0.07163908410791203,,1.5454545454545454,0.28164556962025317,1.537973137973138,10.16283185840708,4.543358946212953,91.97777777777777,9.246376811594203,0.9117180057161004,0.004476583744910778,-0.004275388969858608,0.21814543485031512,0,0.01549982584465343,-0.9550561797752809,,,-0.5114942528735632,,,1.3533317264957265,1.3533317264957265,0.9651503692093347,85.25989876923077,-65.19874611764706,62.268465393258424,62.268465393258424,0.23874299610559693,0.9651503692093347,,16.69395101851852,1.3533317264957265
